,Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Are you willing to participate in the survey?,"We will ask you to create a unique identifier so the survey analysis team can identify repeated responses across years. Please respond with the first letter of your birth city, the third letter of your birth month, and the last two digits of your phone number. Example: someone born in Seattle, in March, phone (202) 123-4567 would answer SR67",Please indicate your gender (optional),Did you support a USAID biodiversity program in the past year?,What stage(s) in the Program Cycle were you supporting? (select all that apply),What best describes your role in the USAID biodiversity program you supported most recently? (choose one),Please indicate the USAID operating unit you were associated with when serving in this role.,I believe the use of adaptive management improves biodiversity program outcomes.,I believe adaptive management is difficult.,I am confident in my ability to apply adaptive management to my work.,Please provide some context to your previous response.(I am confident in my ability to apply adaptive management to my work.),I believe I can overcome barriers to implementing adaptive management.,Please provide some context to your previous response.(I believe I can overcome barriers to implementing adaptive management.),I am confident in my ability to support the use of adaptive management through my work.,Please provide some context to your previous response.(I am confident in my ability to support the use of adaptive management through my work.),I believe I can overcome barriers affecting my support to biodiversity teams implementing adaptive management.,Please provide some context to your previous response.(I believe I can overcome barriers affecting my support to biodiversity teams implementing adaptive management.),I believe the operating unit is committed to operationalizing adaptive management across its biodiversity programs.,"I believe the operating unit’s environment team generally has access to adequate time, financial, and human resources to adaptively manage biodiversity programs.",I believe most biodiversity programs are designed and implemented using adaptive management.,"I believe most teams managing biodiversity programs have the knowledge, skills, and abilities they need to implement strategies for generating and applying evidence to strengthen program design and implementation.","I believe most teams managing biodiversity programs have adequate resources (time, budget, staff, and access to technical assistance) to implement strategies for generating and applying evidence to strengthen program designs and implementation.",A situation model is a diagram that displays the findings from a context/problem analysis to convey the most important threats and drivers affecting selected biodiversity focal interests. Most biodiversity teams develop and use situation models to guide the design of their programs.,How important is it for biodiversity program teams to develop and use situation models to guide the design of their programs?,Results chains and other types of logic models are used to represent the outcomes needed to achieve the theory of change for a USAID strategy or program. Most biodiversity program teams use results chains or other logic models to describe their theory of change and how their interventions work.,How important is it for biodiversity program teams engaged in the design and implementation of biodiversity programs to develop results chains or other logic models to describe their theory of change and how their interventions work?,Performance monitoring reveals if desired results are occurring and if implementation is on track.Most biodiversity program teams consider monitoring data when making decisions about adapting implementation of their programs.,How important is it for biodiversity program teams to consider monitoring data when making decisions about adapting implementation of their programs?,Evaluation is the systematic collection and analysis of information about the characteristics and outcomes of programs.Most biodiversity program teams review and apply evaluation findings to the design and implementation of their programs.,How important is it for program teams to review and apply evaluation findings to the design and implementation of biodiversity programs?,How familiar are you with the Office of Forestry and Biodiversity’s Measuring Impact (MI) and/or Measuring Impact II (MI2) activities?,Have you or your team received support from Measuring Impact (MI) and/or Measuring Impact II (MI2)?,Which statement best describes your role on the team receiving support from Measuring Impact (MI) and/or Measuring Impact II (MI2)? Please answer for your most recent engagement with MI or MI2.,During which stage in the Program Cycle did you or your team engage with MI/MI2?,Consider your most recent experience receiving Measuring Impact (MI) or Measuring Impact II (MI2) technical assistance for a C/RDCS. To what extent did MI/MI2 technical assistance affect the quality of the C/RDCS produced by your team?,Consider your most recent experience receiving Measuring Impact (MI) or Measuring Impact II (MI2) technical assistance for a project design. To what extent did MI/MI2 technical assistance affect the quality of the Project Appraisal Document or PAD produced by your team?,Consider your most recent experience receiving Measuring Impact (MI) or Measuring Impact II (MI2) technical assistance for an activity design and/or procurement.To what extent did MI/MI2 technical assistance affect the quality of the activity design and/or procurement documents produced by your team?,Consider your most recent experience receiving Measuring Impact (MI) or Measuring Impact II (MI2) technical assistance for an activity start up. To what extent did MI/MI2 technical assistance affect the quality of the first-year work plan or MEL plan produced by the implementing partner.,Consider your most recent experience receiving Measuring Impact (MI) or Measuring Impact II (MI2) technical assistance (e.g. Pause and Reflect) for an implemented activity.To what extent did MI/MI2 technical assistance affect the actions undertaken during implementation of the activity?,Consider your most recent experience with Measuring Impact (MI) or Measuring Impact II (MI2) technical assistance for an evaluation. To what extent did MI/MI2 technical assistance affect the relevance and utility of the evaluation findings?,Consider the Measuring Impact (MI) or Measuring Impact II (MI2) technical assistance you described in the previous question.To what extent did MI/MI2 technical assistance affect the quality of processes or outputs in the area of support?,I believe of MI/MI2 recommended practices strengthen adaptive management of biodiversity and integrated projects and/or activities.,I believe the technical assistance I received from MI/MI2 increased my ability to effectively do my work.,I believe most USAID Missions are committed to operationalizing adaptive management across their biodiversity programs.,"I believe most environment teams have access to adequate time, financial, and human resources to adaptively manage biodiversity programs.",I believe most USAID biodiversity programs are designed and implemented using adaptive management.,"I believe most teams engaged in the design and implementation of biodiversity programs have adequate resources (such as time, budget, staff, and access to technical assistance) to implement strategies for generating and applying evidence to strengthen program designs and implementation.",How important is it for program teams to develop and use situation models to guide the design of biodiversity programs?,Performance monitoring reveals whether desired results are occurring and whether implementation is on track.Most biodiversity program teams consider monitoring data when making decisions about adapting  implementation of their programs.
60,12109842011,263393441,2020-10-26 11:00:05,2020-10-26 11:00:13,93.74.20.212,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,12109828512,263393441,2020-10-26 10:55:23,2020-10-26 10:57:06,73.163.179.183,,,,,Yes,SL03,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,12109822414,263393441,2020-10-26 10:54:11,2020-10-26 10:55:03,71.230.37.83,,,,,Yes,AB55,Female,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,12109820088,263393441,2020-10-26 10:53:47,2020-10-26 10:58:38,175.158.51.209,,,,,Yes,BL09,,Yes,"Strategy (CDCS), Project design (PAD), Activity design and/or procurement, Activity start up, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Indonesia",Strongly Agree,Neither agree nor disagree,Strongly Agree,,Agree,,,,,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Very important,Agree,Important,Strongly Agree,Very important,Agree,Very important,Very familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Activity design and/or procurement,,,MI/MI2 support had a large positive effect on the quality of the activity design and/or procurement documents produced by the team,,,,,Agree,Agree,,,,,,
64,12109808811,263393441,2020-10-26 10:50:28,2020-10-26 10:50:46,173.66.102.193,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,12104237751,263393441,2020-10-23 14:37:08,2020-10-23 14:53:04,76.100.130.247,,,,,Yes,WB46,F,Yes,"Project design (PAD), Activity design and/or procurement, Activity implementation",I advised and/or provided technical assistance to those managing biodiversity programs or programming biodiversity funds (Biodiversity Advisor),Office of Forestry and Biodiversity,Strongly Agree,Neither agree nor disagree,,,,,Agree,I feel comfortable with changes to programming and would also be happy to improve my skills.,Agree,"I think with additional training and practice, my support can improve.",,,,Disagree,,Agree,,Strongly Agree,Very important,,Important,Neither agree nor disagree,Very important,Very familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Activity implementation,,,,,MI/MI2 support had a moderate positive effect on the actions undertaken during implementation of the activity,,,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly disagree,Important,Neither agree nor disagree
66,12099378316,263393441,2020-10-22 07:45:17,2020-10-22 08:10:39,169.159.210.140,,,,,Yes,KT23,Female,Yes,"Activity design and/or procurement, Activity implementation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), DRC",Strongly Agree,Agree,Disagree,I need capacity building activities to be able to master this ability,Disagree,Need peer learning and mentoring. need to learn from teammates,,,,,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Very important,Agree,Very important,Agree,Very important,Neither agree nor disagree,Very important,Very familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Activity design and/or procurement,,,MI/MI2 support had a large positive effect on the quality of the activity design and/or procurement documents produced by the team,,,,,Agree,Agree,,,,,,
67,12088253491,263393441,2020-10-19 06:10:12,2020-10-19 08:56:21,12.96.41.191,,,,,Yes,MN72,,Yes,Activity implementation,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), South Sudan",Strongly Agree,Agree,Agree,"We are focused on AM as a mission, but implementing it is not easy",Neither agree nor disagree,NOt sure.  We set up own own barriers in activities' procurement ,,,,,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I don’t know,Neither agree nor disagree,I don’t know,Agree,Very important,Agree,Very important,Not at all familiar,,,,,,,,,,,,,,,,,,
68,12088237927,263393441,2020-10-19 06:02:27,2020-10-19 06:17:30,154.160.5.124,,,,,Yes,NV68,Male,Yes,"Activity design and/or procurement, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), West Africa",Strongly disagree,Disagree,Agree,Working closely with the Implementer and partners using CLA approaches we improved our situation model over time and better streamlined our indicators and targets,Agree,,,,,,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Important,Agree,Very important,,,,,,,,,,,,,,,,,,,,,,,
69,12087732912,263393441,2020-10-19 00:31:56,2020-10-19 00:41:49,105.160.108.89,,,,,Yes,SV35,Male,Yes,"Strategy (CDCS), Project design (PAD), Activity design and/or procurement, Activity start up, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), USAID/KEA",Agree,Disagree,Agree,Biodiversity can be integrated  in any field or discipline from Health to Education through adaptive mgt.,Agree,Its more like learning and adapting on the go,,,,,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Important,Agree,Very important,Agree,Very important,Agree,Important,Somewhat familiar,No,,,,,,,,,,,,,,,,,
70,12079945477,263393441,2020-10-15 14:28:40,2020-10-15 14:28:47,189.6.36.63,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,12077855192,263393441,2020-10-15 02:10:38,2020-10-15 02:11:30,12.96.41.191,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,12076589223,263393441,2020-10-14 15:54:19,2020-10-14 15:58:45,68.238.162.42,,,,,Yes,FP75,F,Yes,"Project design (PAD), Activity design and/or procurement, Activity start up, Activity implementation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Tanzania",Strongly Agree,Disagree,Agree,"We organize internal pause and reflect sessions for activities and to a lesser extent, the program as a whole so that we can review and make changes as needed.",Agree,The systems are in place but sometimes its difficult to find the time or make large changes.,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Very important,Agree,Very important,Agree,Very important,Agree,Very important,Somewhat familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Activity start up,,,,MI/MI2 support had a large positive effect on the quality of the first-year work plan or MEL plan produced by the implementing partner,,,,Agree,Agree,,,,,,
73,12076184709,263393441,2020-10-14 13:41:15,2020-10-14 13:48:28,191.177.158.154,,,,,Yes,CR33,Female,Yes,"Project design (PAD), Activity design and/or procurement, Activity start up, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Brazil",Strongly Agree,Agree,Agree,,Neither agree nor disagree,,,,,,Strongly Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Very important,Agree,Very important,Neither agree nor disagree,Very important,Agree,Very important,Somewhat familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Project design (PAD),,I don’t know,,,,,,Neither agree nor disagree,Neither agree nor disagree,,,,,,
74,12076067402,263393441,2020-10-14 13:04:24,2020-10-14 13:13:31,177.235.153.131,,,,,Yes,BR41,Male,Yes,"Strategy (CDCS), Project design (PAD), Activity design and/or procurement, Activity start up, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Brazil",Strongly Agree,Neither agree nor disagree,Agree,Sometimes policies and procedures inhibit our abilities to apply adaptive management.,Neither agree nor disagree,Sometimes policies and procedures inhibit our abilities to apply adaptive management.,,,,,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Very important,Agree,Very important,Neither agree nor disagree,Very important,Neither agree nor disagree,Very important,Very familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Project design (PAD),,MI/MI2 support had a moderate positive effect on the quality of the PAD produced by the team,,,,,,Neither agree nor disagree,Neither agree nor disagree,,,,,,
75,12075797635,263393441,2020-10-14 11:44:44,2020-10-14 11:54:19,73.19.121.150,,,,,Yes,RL13,,Yes,"Activity design and/or procurement, Activity start up",I advised and/or provided technical assistance to those managing biodiversity programs or programming biodiversity funds (Biodiversity Advisor),Office of Forestry and Biodiversity,Agree,Agree,,,,,Neither agree nor disagree,"I have two concerns. First is that the resources for adaptive management are not as well-developed as those for design, and it's sometimes hard to know where to turn to get information. Second, people become invested in conservation activities, like any activity, and there is a certain degree of path dependence in the real world that makes it difficult to shift course in a dramatic fashion. ",Agree,"I suspect that the barriers I articulated above, particularly with regard to resource availability, will be reduced in the coming years as I suspect this is a concern that is shared by a number of staff. ",,,,Strongly Agree,,Strongly Agree,,Strongly Agree,Very important,,Very important,Neither agree nor disagree,Very important,Very familiar,Yes,"I facilitated strategic planning, procurement, and/or M&E and reporting (Program Officer)",Activity start up,,,,MI/MI2 support had a moderate positive effect on the quality of the first-year work plan or MEL plan produced by the implementing partner,,,,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Very important,Agree
76,12075745917,263393441,2020-10-14 11:29:09,2020-10-14 11:40:02,190.166.150.20,,,,,Yes,SF16,Male,Yes,Project design (PAD),I advised and/or provided technical assistance to those managing biodiversity programs or programming biodiversity funds (Biodiversity Advisor),"Mission (please specify), Dominican Republic",Strongly Agree,Agree,,,,,Strongly Agree,"Based on the technical training available and my experience in USAID programming, I'm capable of supporting adaptive management. ",Strongly Agree,Constrain are mostly on the available time.,Strongly Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Strongly Agree,Very important,Agree,Very important,Agree,Very important,Neither agree nor disagree,Important,Somewhat familiar,Yes,I work in a different sector at USAID and supported cross-sectoral integration with biodiversity in a project or activity (Partner in Integration),Activity design and/or procurement,,,I don’t know,,,,,Agree,Agree,,,,,,
77,12075635049,263393441,2020-10-14 11:01:01,2020-10-14 11:11:04,100.15.217.154,,,,,Yes,PR58,Female,Yes,"Activity design and/or procurement, Activity start up, Activity implementation",I advised and/or provided technical assistance to those managing biodiversity programs or programming biodiversity funds (Biodiversity Advisor),Office of Forestry and Biodiversity,Strongly Agree,Agree,,,,,Agree,,Agree,,,,,Disagree,,Agree,,Agree,Very important,,Important,Agree,Very important,Very familiar,Yes,"Other (please specify), Advisor supporting another team's start up",Activity start up,,,,MI/MI2 support had a large positive effect on the quality of the first-year work plan or MEL plan produced by the implementing partner,,,,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,Very important,Neither agree nor disagree
78,12075437506,263393441,2020-10-14 10:06:50,2020-10-14 10:07:02,100.15.173.90,,,,,Yes,TEST,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,12075266946,263393441,2020-10-14 09:19:16,2020-10-14 09:19:32,190.166.150.20,,,,,Yes,SF16,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,12075171056,263393441,2020-10-14 08:30:31,2020-10-14 08:51:30,190.166.150.20,,,,,Yes,SF16,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,12075082749,263393441,2020-10-14 08:21:01,2020-10-14 08:21:34,184.166.87.118,,,,,Yes,Ml03,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,12074841297,263393441,2020-10-14 06:46:37,2020-10-14 06:55:46,41.66.230.40,,,,,Yes,LY43,Male,Yes,"Strategy (CDCS), Activity design and/or procurement, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), West Africa",Agree,Neither agree nor disagree,Agree,Regular communication with the implementing partner allows for small changes over time.  COVID impacts meant changes to the implementation.,Neither agree nor disagree,,,,,,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Moderately important,Agree,Important,Agree,Important,Agree,Important,Somewhat familiar,Yes,"I facilitated strategic planning, procurement, and/or M&E and reporting (Program Officer)",Activity design and/or procurement,,,I don’t know,,,,,Neither agree nor disagree,Neither agree nor disagree,,,,,,
83,12074702666,263393441,2020-10-14 05:40:10,2020-10-14 05:51:44,175.106.15.54,,,,,Yes,AN68,F,Yes,"Strategy (CDCS), Activity design and/or procurement, Activity implementation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Indonesia",Strongly Agree,Agree,Agree,I have received adequate high-quality training on adaptive management.,Neither agree nor disagree,"I think it depends a bit on the barrier. The project where I am the COR has fully adopted pause and reflect exercises and other adaptive management, so there is not a strong barrier to getting IP buy-in. The mission and DC is also supportive. So I am not sure what barriers exist.",,,,,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Agree,Important,Agree,Very important,Neither agree nor disagree,Important,Neither agree nor disagree,Important,Somewhat familiar,Yes,"Other (please specify), Activity Design",Activity design and/or procurement,,,MI/MI2 support had a moderate positive effect on the quality of the activity design and/or procurement documents produced by the team,,,,,Agree,Agree,,,,,,
84,12074700193,263393441,2020-10-14 05:38:51,2020-10-14 05:39:58,175.106.15.54,,,,,Yes,AN68,F,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,12074697334,263393441,2020-10-14 05:37:33,2020-10-14 05:37:39,41.188.57.155,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,12074574514,263393441,2020-10-14 04:29:31,2020-10-14 04:36:41,197.235.66.218,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,12074459102,263393441,2020-10-14 03:31:16,2020-10-14 03:51:07,12.96.41.191,,,,,Yes,BR52,Male ,Yes,"Activity design and/or procurement, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Kinshasa ",Strongly Agree,Disagree,Agree,We can adapt ourselves to face new challenges or new orientations..,Agree,,,,,,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Very important,Strongly Agree,Very important,Agree,Important,Agree,Very important,Very familiar,Yes,"Other (please specify), Part of CARPE team members during the strategic design of CARPE IV strategy ",Strategy (CDCS),MI/MI2 support had a large positive effect on the quality of the C/RDCS produced by the team,,,,,,,Agree,Agree,,,,,,
88,12074449001,263393441,2020-10-14 03:21:03,2020-10-14 03:41:26,41.174.25.247,,,,,Yes,CT09,,Yes,"Project design (PAD), Activity design and/or procurement, Activity implementation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Zambia",Strongly disagree,Neither agree nor disagree,Strongly disagree,Adaptive management is based on strong monitoring and tracking performance of an activity in order ton adjust to the changing context or other factors affecting activity implementation. ,Neither agree nor disagree,"Depending on the mechanism being used, this is a multi-office response involving OAA and RLO and other partners in the office. ",,,,,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Very important,Neither agree nor disagree,Very important,Neither agree nor disagree,Very important,Neither agree nor disagree,Very important,Very familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Activity design and/or procurement,,,MI/MI2 support had a large positive effect on the quality of the activity design and/or procurement documents produced by the team,,,,,Strongly disagree,Agree,,,,,,
89,12074394804,263393441,2020-10-14 02:49:21,2020-10-14 03:01:05,41.223.117.69,,,,,Yes,KL26,Female,Yes,"Project design (PAD), Activity design and/or procurement, Activity start up, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Zambia",Strongly disagree,Neither agree nor disagree,Agree,"Activity implementation provides for review of performance and pause and reflect, which often times provides an opportunity to make adjustments for areas that may not be working very well. I have had to modify an existing award to pave way for new activities as part of adaptive management",Neither agree nor disagree,"Some barriers are not always easy to traverse, for instance, if you have limited time of implementation, its practically impossible to see the results of adjustments that may have been made way into activity implementation",,,,,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Very important,Agree,Very important,Strongly Agree,Very important,Agree,Very important,Very familiar,Yes,"Other (please specify), I was part of the design team for new biodiversity activities, which i later came to be AOR",Activity design and/or procurement,,,MI/MI2 support had a large positive effect on the quality of the activity design and/or procurement documents produced by the team,,,,,Agree,Agree,,,,,,
90,12074307358,263393441,2020-10-14 01:48:54,2020-10-14 01:49:06,12.96.41.191,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,12074282854,263393441,2020-10-14 01:30:28,2020-10-14 01:36:50,103.102.7.35,,,,,Yes,LL81,Female,Yes,"Activity design and/or procurement, Activity start up, Activity implementation",I worked in a different sector at USAID and supported one or more programs that included cross-sectoral integration with biodiversity (Partner in Integration),Other Washington Office or Operating Unit,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,,,,,Agree,,Strongly Agree,,Strongly Agree,Important,,Very important,Neither agree nor disagree,Very important,Very familiar,Yes,I work in a different sector at USAID and supported cross-sectoral integration with biodiversity in a project or activity (Partner in Integration),Activity design and/or procurement,,,MI/MI2 support had a moderate positive effect on the quality of the activity design and/or procurement documents produced by the team,,,,,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Moderately important,Agree
92,12074269410,263393441,2020-10-14 01:21:16,2020-10-14 01:31:59,152.180.39.63,,,,,Yes,SN69,Cis male,Yes,"Project design (PAD), Activity design and/or procurement, Activity implementation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), RDMA",Agree,Neither agree nor disagree,Neither agree nor disagree,"I understand adaptive management.  I think I'm good with ""big picture"" adaptive management, e.g., big-picture rethinks due to a coronavirus pandemic.  Where I'm not so good is using quarterly or annual monitoring against indicators/targets and making smaller course corrections.  ",Neither agree nor disagree,"Adaptive management isn't something that any of us do alone.  I might agree with the statement ""I believe WE can overcome barriers...""  It takes an institutional structure that highly values MEL.  It takes an institutional structure that can accept uncertainty (what IS versus what COULD BE).  It takes adept project managers and technical advisors.  Takes a village.  ",,,,,Strongly Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Important,Agree,Important,Agree,Important,Agree,Important,Very familiar,Yes,I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner or A/COR),Project design (PAD),,MI/MI2 support had a large positive effect on the quality of the PAD produced by the team,,,,,,Agree,Agree,,,,,,
93,12074195313,263393441,2020-10-14 00:26:26,2020-10-14 00:37:11,12.96.41.191,,,,,Yes,PD87,female,Yes,"Strategy (CDCS), Project design (PAD), Activity design and/or procurement, Activity start up, Activity implementation, Evaluation",I was part of a team responsible for managing a biodiversity program or programming biodiversity funds (Biodiversity Practitioner and/or A/COR),"Mission (please specify), Cambodia",Strongly Agree,Agree,Strongly Agree,"Changing the approaches, the way of doing business are very important to cope and mitigate risks from the changing of climate, policy, context and especially during the pandemic, and post disasters. ",Agree,"There are some barriers that we can mitigate their impacts but not to eliminate it. But adaptive management is very important for managing the Activity as a COR/AOR. We need to see how the changes may impact the Activity that we are managing, and find the ways to address, mitigate or learn from it to avoid the same mistakes in the future. ",,,,,Agree,Agree,Agree,Agree,Agree,Agree,Important,Agree,Very important,Agree,Important,Agree,Very important,Somewhat familiar,,,,,,,,,,,,,,,,,,
